web-scraper-order,web-scraper-start-url,selector_lapin_pigeon,selector_lapin_pigeon-href,nom,prix,adresse,image
"1737929684-692","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Femelle andalou","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/femelle-andalou-4667144","Femelle andalou","250 000 CFA","Guediawaye, Dakar, Sénégal",""
"1737929690-693","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poulets de chair","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-4667518","Poulets de chair","Prix sur demande","Mbour, Sénégal",""
"1737929698-694","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poulet de chair 2kg500","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-2kg500-4683886","Poulet de chair 2kg500","5 000 CFA","Guediawaye, Dakar, Sénégal",""
"1737929705-695","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon Mondain écailler","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-ecailler-4685152","Pigeon Mondain écailler","170 000 CFA","Guediawaye, Dakar, Sénégal",""
"1737929711-696","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Couple Pigeons voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeons-voyageur-4690857","Couple Pigeons voyageur","15 000 CFA","Dakar, Sénégal",""
"1737929719-697","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon Mâle voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-male-voyageur-4690859","Pigeon Mâle voyageur","Prix sur demande","Dakar, Sénégal",""
"1737929731-698","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Lapereaux","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-4703012","Lapereaux","13 500 CFA","Guediawaye, Dakar, Sénégal",""
"1737929737-699","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeons King mâle","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-king-male-4704120","Pigeons King mâle","35 000 CFA","Dakar, Sénégal",""
"1737929746-700","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Lapin Angora","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-angora-4714367","Lapin Angora","20 000 CFA","Mamelles, Dakar, Sénégal",""
"1737929752-701","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poulet Nègre de soie","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-negre-de-soie-4723223","Poulet Nègre de soie","35 000 CFA","Almadies, Dakar, Sénégal",""
"1737929763-702","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Volaille","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/volaille-4724548","Volaille","Prix sur demande","Mbao, Dakar, Sénégal",""
"1737929775-703","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeons voyageurs","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-4729764","Pigeons voyageurs","Prix sur demande","Dakar, Sénégal",""
"1737929782-704","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poulet","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-4738369","Poulet","Prix sur demande","Thies, Sénégal",""
"1737929789-705","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poulets de chair","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-4696598","Poulets de chair","1 500 CFA","Mbao, Dakar, Sénégal",""
"1737929798-706","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Couple lapereau fauve de bourgogne","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-lapereau-fauve-de-bourgogne-4751808","Couple lapereau fauve de bourgogne","40 000 CFA","Lac rose, Sénégal",""
"1737929805-707","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poulets","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-4767951","Poulets","2 500 CFA","Dakar, Sénégal",""
"1737929815-708","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poulet race","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-race-4787594","Poulet race","Prix sur demande","Keur Massar, Sénégal",""
"1737929823-709","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Texan pionnier","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/texan-pionnier-4800306","Texan pionnier","Prix sur demande","Guediawaye, Dakar, Sénégal",""
"1737929832-710","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Jeune couple Mondain","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/jeune-couple-mondain-4800310","Jeune couple Mondain","Prix sur demande","Guediawaye, Dakar, Sénégal",""
"1737929838-711","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poule Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-4807398","Poule Brahma","95 000 CFA","Rufisque, Sénégal",""
"1737929847-712","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poulet du pays","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-du-pays-4807968","Poulet du pays","3 500 CFA","Saint Louis, Sénégal",""
"1737929854-713","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Jeune mâle hermine","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/jeune-male-hermine-4810642","Jeune mâle hermine","60 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1737929863-714","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poulet frisées","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-frisees-4816360","Poulet frisées","15 000 CFA","Keur Massar, Sénégal",""
"1737929868-715","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeons voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageur-4816363","Pigeons voyageur","7 000 CFA","Keur Massar, Sénégal",""
"1737929875-716","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Hermines et cochins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/hermines-et-cochins-4817873","Hermines et cochins","500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1737929883-717","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Cochin porteur caillouté paire","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-porteur-cailloute-paire-4818681","Cochin porteur caillouté paire","120 000 CFA","Mbao, Dakar, Sénégal",""
"1737929893-718","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Mâle brahman Hierminés","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/male-brahman-hiermines-4824501","Mâle brahman Hierminés","Prix sur demande","Dakar, Sénégal",""
"1737929899-719","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poussin Herminé standard","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-hermine-standard-4824502","Poussin Herminé standard","Prix sur demande","Dakar, Sénégal",""
"1737929907-720","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Lapereaux métisse Géant et Californien","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-metisse-geant-et-californien-4829597","Lapereaux métisse Géant et Californien","15 000 CFA","Mbao, Dakar, Sénégal",""
"1737929913-721","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Œufs fertiles et poussins de goliath","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/ufs-fertiles-et-poussins-de-goliath-4836511","Œufs fertiles et poussins de goliath","15 000 CFA","Fass, Dakar, Sénégal",""
"1737929919-722","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Jeune Mondain 2024","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/jeune-mondain-2024-4840128","Jeune Mondain 2024","150 000 CFA","Thiaroye, Sénégal",""
"1737929927-723","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Paires engoura","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paires-engoura-4841263","Paires engoura","Prix sur demande","Mbao, Dakar, Sénégal",""
"1737929934-724","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Couple pigeon mondain blanc","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeon-mondain-blanc-4853197","Couple pigeon mondain blanc","70 000 CFA","Mbao, Dakar, Sénégal",""
"1737929962-725","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeons  Texan","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-texan-4860848","Pigeons  Texan","20 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1737929987-726","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pan indien blanc","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pan-indien-blanc-4860862","Pan indien blanc","35 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1737930006-727","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon mondain noir","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-noir-4862270","Pigeon mondain noir","170 000 CFA","Guediawaye, Dakar, Sénégal",""
"1737930019-728","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Cochin Caillouté Et Porteur Caillouté","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-cailloute-et-porteur-cailloute-4862961","Cochin Caillouté Et Porteur Caillouté","Prix sur demande","Pikine, Sénégal",""
"1737930027-729","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Lapin nain","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-4865409","Lapin nain","30 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1737930038-730","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Lapereaux Gdf","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-gdf-4868318","Lapereaux Gdf","60 000 CFA","Mbao, Dakar, Sénégal",""
"1737930045-731","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poules Bleu Hollande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-bleu-hollande-4877982","Poules Bleu Hollande","5 000 CFA","Keur Massar, Sénégal",""
"1737930058-732","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon Boulant Gaditano","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulant-gaditano-4884507","Pigeon Boulant Gaditano","Prix sur demande","Dakar, Sénégal",""
"1737930069-733","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4917441","pigeon voyageur","Prix sur demande","Guediawaye, Dakar, Sénégal",""
"1737930080-734","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeons Voyageurs  et boulants","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-et-boulants-4920745","Pigeons Voyageurs  et boulants","Prix sur demande","Dakar, Sénégal",""
"1737930088-735","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Métisse Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/metisse-brahma-4921301","Métisse Brahma","50 000 CFA","Grand Yoff, Dakar, Sénégal",""
"1737930112-736","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","couples lapins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couples-lapins-4932369","couples lapins","15 000 CFA","Pikine, Sénégal",""
"1737930121-737","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poule Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-4936101","Poule Brahma","Prix sur demande","Dakar, Sénégal",""
"1737930133-738","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4936241","Pigeon voyageur","25 000 CFA","Mariste, Dakar, Sénégal",""
"1737930143-739","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poulets Fermiers","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-fermiers-4942161","Poulets Fermiers","10 000 CFA","Hann Bel-Air, Dakar, Sénégal",""
"1737930154-740","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4946878","Pigeon voyageur","15 000 CFA","Mariste, Dakar, Sénégal",""
"1737930173-741","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4946879","Pigeon voyageur","Prix sur demande","Mariste, Dakar, Sénégal",""
"1737930189-742","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Lapin","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4954195","Lapin","50 000 CFA","Almadies, Dakar, Sénégal",""
"1737930221-743","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Lapin","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4966470","Lapin","15 000 CFA","Keur Massar, Sénégal",""
"1737930233-744","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Coq","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-4975038","Coq","3 000 CFA","Hann Bel-Air, Dakar, Sénégal",""
"1737930244-745","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Lapins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-4975768","Lapins","15 000 CFA","Grand Yoff, Dakar, Sénégal",""
"1737930254-746","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Couple lapins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-lapins-4981240","Couple lapins","15 000 CFA","Pikine, Sénégal",""
"1737930267-747","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poule Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-4993341","Poule Brahma","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1737930275-748","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon pan indien","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-pan-indien-4996843","Pigeon pan indien","10 000 CFA","Patte d'oie, Dakar, Sénégal",""
"1737930282-749","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Rex garenne","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/rex-garenne-4998472","Rex garenne","Prix sur demande","Almadies 2, Dakar, Sénégal",""
"1737930290-750","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","lapins mâle adulte","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-male-adulte-5000540","lapins mâle adulte","15 000 CFA","Pikine, Sénégal",""
"1737930296-751","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Couple mantau écailles de 2 mois","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-mantau-ecailles-de-2-mois-5043101","Couple mantau écailles de 2 mois","15 000 CFA","Mbour, Sénégal",""
"1737930304-752","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poule Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-5044135","Poule Brahma","45 000 CFA","Pikine, Sénégal",""
"1737930312-753","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Couple adulte métisses","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-adulte-metisses-5064256","Couple adulte métisses","35 000 CFA","Pikine, Sénégal",""
"1737930318-754","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","couple boulon saxe","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-boulon-saxe-5069958","couple boulon saxe","45 000 CFA","Mariste, Dakar, Sénégal",""
"1737930326-755","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Mondain noir","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/mondain-noir-5078519","Mondain noir","150 000 CFA","Guediawaye, Dakar, Sénégal",""
"1737930333-756","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poussin brahman","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahman-5080703","Poussin brahman","25 000 CFA","Pikine, Sénégal",""
"1737930342-757","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon Mondain","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-5085521","Pigeon Mondain","200 000 CFA","Rufisque, Sénégal",""
"1737930358-758","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Couple lahore lavande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-lahore-lavande-5088564","Couple lahore lavande","30 000 CFA","Patte d'oie, Dakar, Sénégal",""
"1737930365-759","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poussins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-5104370","Poussins","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1737930379-760","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poussin Herminé","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-hermine-5107651","Poussin Herminé","36 000 CFA","Dakar, Sénégal",""
